date,MAB_ELE_PRO156,MAB_ELE_SHP156,MAB_ELE_PRO250,MAB_ELE_SHP250,MAB_ELE_PRO276,MAB_ELE_SHP276,MAB_ELE_PRO380,MAB_ELE_SHP380,MAB_ELE_PRO392,MAB_ELE_SHP392,MAB_ELE_PRO756,MAB_ELE_SHP756,MAB_ELE_PRO826,MAB_ELE_SHP826,MAB_ELE_PRO840,MAB_ELE_SHP840,MAB_ELE_PRO1100,MAB_ELE_SHP1100
2005-09-01,33.13759569985644,33.13759569985644,131.60867767798544,103.07059188783121,105.58717069558621,104.46335084415098,133.6622921555928,110.36038279830423,128.030978808456,132.4068231223349,83.05682484658598,78.58463190828408,121.8729428740422,85.38981645837909,113.61475909196325,105.25701741430446,114.21415333120771,101.33382402304022
2005-10-01,33.799609357922265,33.799609357922265,121.34836787093134,100.45161628405572,94.61461070073162,89.80031540917237,130.03872905080442,98.39190820868191,111.22943140179218,109.0219761081272,86.19645151696324,81.68850771377359,112.88692270177471,80.50732220714137,115.5833498665099,100.25596591726045,106.45333167939899,91.9917822370041
2005-11-01,37.68611926352661,37.68611926352661,122.60410399994355,93.51266784860184,105.15406112719018,101.68829002748656,135.02433220616243,103.53072865349414,121.38662733196593,120.19484420751104,89.33607818734048,84.7923835192631,123.45306896097964,88.04938706683086,114.28333904930426,96.3173657419416,113.85199342522925,99.27390612478588
2005-12-01,43.580971060464776,43.580971060464776,130.3538268637193,105.58259838328442,109.5202852124624,107.82750616323018,111.05197753514751,126.54506800863057,124.54072861808244,126.32682180095091,92.47570485771773,87.89625932475258,107.26457314719931,76.5769327336837,110.3685450628209,102.61760179400139,110.99427423654879,106.52463712403781
2006-01-01,28.044270071298104,28.044270071298104,111.75651731007984,94.23092837245794,88.18399066458493,84.76038293451964,109.66149939093228,79.94237215644151,111.77868422344825,111.35873140600683,92.53900448625535,88.06822455126218,106.34905743319793,76.36332796760196,112.32642212671459,91.71436330634033,97.34728631390355,83.84731787873947
2006-02-01,28.044270071298104,28.044270071298104,118.42826164117379,92.36412933185068,91.10721253150514,88.02115855794563,129.96166104636555,95.97896616016519,122.62729726335007,121.3148766943717,92.60230411479297,88.2401897777718,110.03711875448339,78.20998244274705,114.47730211957291,94.77718642893025,103.98627352830512,89.44938564370852
2006-03-01,38.41797485580989,38.41797485580989,145.20451437633307,114.03038651164087,111.24161707390714,109.18224931027567,151.88151194819068,121.66389914988298,151.43470680094157,159.49594168092167,92.66560374333059,88.41215500428142,132.09792621953463,93.98627541263983,118.8801137733317,114.71924843519534,124.29930731888122,109.54724716013881
2006-04-01,39.26515277785853,39.26515277785853,119.1907857316303,95.21372072757292,92.0099813741178,89.2560429792517,119.91133937457059,96.22329233377663,118.77963634404985,116.67550208837122,92.3746484984201,88.34631789462077,108.17377350883885,77.12348844642129,116.12884977967299,103.28801226034531,102.51711938934129,90.44135775141082
2006-05-01,41.435686372713086,41.435686372713086,124.36627811790764,100.23309071037495,104.70338085130358,101.8105725331883,147.54380270072826,115.34983032163973,115.16378508723896,113.19359149998269,92.08369325350958,88.28048078496013,121.69468274540372,86.8172729871968,115.87773750242809,108.77756777877181,117.09110108879773,102.72663934525158
2006-06-01,46.416657447403885,46.416657447403885,144.53157952083436,115.42465094270484,106.81747841779494,106.05550168867302,140.18509572016188,131.31237821497066,136.4320993713777,135.92041795412993,91.79273800859904,88.2146436752995,124.82214947945191,90.24081624767693,117.57482607037511,115.81551459804321,120.28774307647133,111.04180370438485
2006-07-01,39.70337486766454,39.70337486766454,120.21262027094441,95.41647086020687,99.75075962078611,98.14284272259407,140.98041160674677,114.73269925037357,124.18642081432904,125.40653188211493,93.25803565036601,89.70537334686588,114.56202258320832,83.1638742753937,113.94254872495524,98.42229936045781,109.82749151313101,97.56268313946603
2006-08-01,42.550550233656324,42.550550233656324,88.01821780455508,80.15327727721271,101.13904524006966,97.17314809551723,66.39055118805771,64.19922998173243,116.49300633115591,118.45847982850022,94.72333329213296,91.19610301843225,114.51217757503574,85.33947390427657,117.38997972322731,107.88784806992953,95.17153521079833,87.13496530569267
2006-09-01,45.72084497875335,45.72084497875335,136.45512331392246,109.61989698072038,109.65944868794011,110.75149856127504,138.8413013917058,122.42667284494094,137.46390161414834,141.4776943319081,96.18863093389993,92.68683268999864,125.28522789731035,92.58388733344111,119.2314823596934,110.38990605470464,121.29695217105574,110.49764486075014
2006-10-01,43.58679636395046,43.58679636395046,134.89699153208173,113.42060617081032,107.55240935743726,105.36159182696402,148.02868200657016,118.35425681591414,121.0243198955027,119.25901974666303,99.4667591925475,96.02591267730331,122.94853164000823,90.98554153296911,117.38259457309418,108.0269891350134,121.55635805345315,108.07416729484905
2006-11-01,45.88155899058121,45.88155899058121,130.12886857664253,104.36085618066122,117.6222005096791,114.98641226982714,143.12762533548778,123.32895446062585,124.99217868744047,123.8650843190825,102.74488745119505,99.364992664608,126.87976808344249,94.13510222934254,116.3599324910719,100.46047670381655,125.56071367068972,113.5001620224929
2006-12-01,55.16057649100437,55.16057649100437,133.3534969047069,109.29966076904418,111.98624075057467,117.1056529088959,115.83536340638302,132.0548213871246,129.24568561757638,131.30428402287188,106.02301570984262,102.70407265191267,110.92540540060827,80.85590908605141,116.1572732441239,107.59048206008838,116.92014569649506,114.6820240795012
2007-01-01,36.640304913578305,36.640304913578305,118.59368314379145,103.24847518178706,100.91723668874924,96.97940700829447,123.82028070725428,97.84137295403602,115.9900423392075,116.0107815054958,105.16285700889073,101.99652584738942,115.38605012196598,84.56927818153484,115.70338573645974,95.61368390468498,110.38383294726175,97.6032166605269
2007-02-01,36.640304913578305,36.640304913578305,125.02060973255888,101.83839602501715,102.6829305191333,100.94525891236225,136.38234459388738,103.00826236082858,125.06853021829194,125.36434447539271,104.30269830793881,101.28897904286617,116.9205758003949,84.97423214941423,119.01180477859151,101.0727466059747,114.29843778511315,101.18583700654587
2007-03-01,52.2554374881865,52.2554374881865,148.7172464770134,122.73441863265019,120.15733173298923,121.31479163213058,150.10086745811793,131.41248124427722,152.8948289319573,158.14329083697564,103.4425396069869,100.58143223834291,136.28213875673194,99.12430120751463,124.45893074717345,122.36055178875017,132.41912260828153,121.22690998638805
2007-04-01,52.25543748818648,52.25543748818648,130.21934673578284,105.52605698385908,103.81786029807546,102.11428142731693,125.69699643008578,108.9545512482846,119.03171817917517,117.06213888496194,104.10188798987068,101.614714569526,114.46196403894685,83.34138097619741,123.72728971050262,117.05158896967905,113.66808817888361,102.76356127067346
2007-05-01,52.2554374881865,52.2554374881865,125.3482308922575,106.28047211325396,110.00769009243444,109.54295069856613,149.0282645090254,128.327705296532,121.30596358954409,119.5434073213374,104.76123637275444,102.64799690070909,124.85682140801819,91.2346492671658,122.75409671358692,117.87078361627334,122.93647300379905,112.94712085652972
2007-06-01,56.48507845961509,56.48507845961509,148.86924976481185,124.42185315514476,115.26698534603672,117.60911686156841,143.42115852215014,140.97058751672847,134.25089735994018,134.80488258100382,105.42058475563819,103.68127923189218,129.05149080297284,94.45561517434271,124.41880230629243,123.23865042765891,128.2403700233668,121.5871122127712
2007-07-01,56.4850784596151,56.4850784596151,133.84583306262923,108.41938622038637,115.5789994628164,113.5288510004082,146.49621661049818,130.85007426062893,129.54895150961121,129.64749897171197,106.13481140378477,104.482727256011,125.06975346522293,91.76034085904897,118.7081672735696,109.15927783348016,122.8354980522925,112.3879884145707
2007-08-01,56.48507845961517,56.48507845961517,96.15744277267366,87.147246603276,107.27506447257156,106.85380512328462,67.7559743192313,76.33412373038233,121.41867883021017,124.40012500444614,106.84903805193137,105.28417528012984,120.75778169370278,89.5727189352744,119.74193059500926,116.53255942850399,101.74405020219943,97.10892434117788
2007-09-01,59.26229385072254,59.26229385072254,137.62984645578115,114.06273804042158,116.2963471283163,118.19749743716359,138.3875162786918,128.85002319475697,133.86974821200715,140.60467785994524,107.56326470007797,106.08562330424868,127.73828328680821,94.45922169268721,123.58016062838314,118.80713866741353,125.5798087088914,117.7851020232593
2007-10-01,59.26229385072259,59.26229385072259,143.74867480286088,125.44753398560582,123.30597108896195,118.61847617627045,153.9407914830907,133.03486679480912,124.59973202309311,123.17518478659343,110.60037910830938,109.16410834296269,133.9919861523081,97.99548607519749,121.80645899207063,116.60261285044004,134.21616327613745,121.64064403269246
2007-11-01,59.26229385072263,59.26229385072263,137.92313455732713,110.66825008534842,124.61079459006324,126.02138302885393,137.69433703984816,126.5608187579889,126.96070898977162,127.35794242318454,113.63749351654079,112.24259338167667,137.6825898484762,100.75434000577307,121.15760075901743,107.51804402570399,131.51926665851585,122.0275112667298
2007-12-01,52.480821747520764,52.480821747520764,127.7695709624931,112.8742705842999,115.31841542547905,122.39732207363353,110.92281088307396,129.1075283726315,127.60228375666553,132.42367132344094,116.67460792477222,115.32107842039063,113.83758196652725,83.76418052473178,119.67947739696031,113.44895452111761,118.66781049437176,119.21688479474665
2008-01-01,48.18871092950177,48.18871092950177,125.36790792771872,112.42203546231043,108.9612401072633,107.57506048358287,125.1126821026354,101.10861574210578,114.10029056400352,112.59729348156864,115.74832335221213,114.58102019748013,119.9293252913229,92.57365626692919,121.68571809133307,104.86066919252796,116.01393094192838,106.34230164946841
2008-02-01,48.18871092950177,48.18871092950177,137.26431859636534,113.82839482869673,114.70227054665958,113.56178329965249,137.1871421619037,118.07168994671619,130.30926293109667,131.51619694130298,114.822038779652,113.84096197456961,124.24826830134796,97.53437389684682,121.68661097179546,111.85892684260067,123.74928337349803,114.60798685228382
2008-03-01,67.96370272626717,67.96370272626717,152.743401867527,121.75842928254802,114.55998512828869,115.67702201609252,138.1467967193531,126.7959816981232,151.80321144757906,157.92112367212002,113.89575420709191,113.1009037516591,125.87889528260104,99.73964557868682,126.65077329424709,123.80757626521137,126.26147259417638,118.38959656473652
2008-04-01,67.96373608430706,67.96373608430706,147.81398052564023,119.57355583189113,127.52554723801828,127.20157196274147,145.2397052068236,122.74462351975953,117.15177329950335,113.78459104948743,114.03701762332366,113.56926011491714,126.9975420821929,101.10332887251367,124.22882879131959,118.60443576493981,133.67064067451213,123.24369413961625
2008-05-01,67.9637360843071,67.9637360843071,131.3963996512547,109.70964579615995,111.18780651205009,112.69261023522321,148.202546167332,122.0395556225897,116.2430949939039,117.39639770826628,114.17828103955543,114.0376164781752,120.96722813165509,95.37241331697383,121.27870198924502,117.771329764026,124.43187253436238,115.42813605705386
2008-06-01,71.72513588378776,71.72513588378776,152.59049509385522,131.66002497436673,128.0781838806982,131.83283770494592,136.53044871300034,144.79094923466494,126.53136390439612,124.99792862968661,114.31954445578718,114.50597284143325,126.93121222212788,101.12839732213268,122.27099256482342,124.53298121152622,132.39797331345304,130.32563983747278
2008-07-01,71.7251358837878,71.7251358837878,134.07204756410832,113.65431752383721,123.31804700053922,123.36974043110241,150.90428085753646,134.37424560773522,122.50802990824235,122.25586468987673,114.23618231780233,114.55621317908957,127.04757135432362,99.06873317806891,114.83962640115574,112.85755779727519,127.37929682149154,120.15904627058845
2008-08-01,71.72513588378774,71.72513588378774,87.39946894068423,86.31898940753656,104.25803303971729,107.31774148308291,53.822410438747006,61.41377335228797,105.55181317418942,107.94831922331305,114.15282017981747,114.60645351674589,112.9003935565996,87.11211204276336,117.22051565990952,113.17586294624374,96.01782615882522,94.80445344836937
2008-09-01,69.46850223195382,69.46850223195382,141.8035454806844,123.21972514554918,125.42180699379333,131.56205572578713,134.55432120332347,130.8993418383184,132.09817755582097,135.1788619682984,114.06945804183266,114.65669385440218,130.80261842181713,101.45091595317305,115.2536580613759,122.6737695141168,131.07980288925486,127.33610918995362
2008-10-01,69.46850223195379,69.46850223195379,133.1882827501824,122.38013798595168,120.77585484910344,122.5714446258854,137.66121203832444,123.13202690116415,113.37113159062112,110.0057096481159,112.91807586177536,113.60575779275445,133.17210011894596,103.3894301427509,112.82888629234185,114.56204404736553,128.75328257363842,122.36321007063616
2008-11-01,69.4685022319539,69.4685022319539,118.16127173349162,105.26752570620768,113.22723359743036,119.87227103701956,116.86398314052376,107.32300846514197,103.78740910411827,101.93354535296135,111.76669368171805,112.55482173110666,119.98001044959669,92.66210308272649,108.95499741529925,99.92045715809913,116.37058364174308,113.40413212073976
2008-12-01,65.8045010091918,65.8045010091918,124.76791933448382,115.57842293533425,114.6976768507003,122.851238049242,92.04017032049649,118.80855178863739,102.20177297640798,101.21010962199951,110.61531150166074,111.50388566945891,111.35541102041331,87.54233740186926,102.27132768009973,108.11307510315123,111.82338605505264,117.45754042428248
2009-01-01,50.61317486899853,50.61317486899853,94.63989634785304,95.63123264178859,81.59351001233676,81.02406524206192,84.23577178953427,74.08588142903436,79.51463504745387,77.7215696774763,104.5744390135792,105.54171102536317,94.45830355570125,73.08639695928626,99.84729210393925,88.28778053828556,87.42232296709325,83.70014238212936
2009-02-01,50.61317486899853,50.61317486899853,98.06303740885733,95.44358098216802,85.08866993837293,85.44769481046147,91.59244899393683,82.70161468589667,76.95695988237152,78.23183609328406,98.53356652549769,99.57953638126745,97.19174837079682,75.24212734942786,99.11042339121485,90.336811610725,91.24831695282232,87.67144570222003
2009-03-01,74.09149622613774,74.09149622613774,112.75723617974204,110.70673999755944,99.02100375108833,100.59142745422082,96.8167860875152,100.78251000570883,98.34918767089702,104.07200821792524,92.49269403741617,93.61736173717172,109.84161479354087,84.54901729761455,97.54373015777824,101.02381608838554,103.07022679546031,102.48932322202455
2009-04-01,74.09149622613772,74.09149622613772,97.12830058404296,96.42786219083439,83.01958635941014,84.19161371151814,86.65081542326973,88.14649813178349,69.37510087603349,64.87944934945526,90.10163419313439,91.07821401142024,96.51780864843138,72.84891716154519,93.1737023310505,93.32294746789847,88.90038231790788,87.54108819298659
2009-05-01,74.09149622613776,74.09149622613776,86.17359206524672,88.62144567768121,81.73374454877614,82.89816672979569,84.92694517292963,85.47518248435678,67.53193952037647,64.37234366491458,87.71057434885262,88.53906628566875,89.30647527967407,66.8622867853108,91.46390239425838,91.33456426740625,85.78937442381441,85.15224226082809
2009-06-01,81.58876029120981,81.58876029120981,105.5967547222903,109.5950770560959,89.31687494587021,91.28980272998088,83.45736658705155,96.6410651937622,80.83707493310231,77.97146933698419,85.31951450457085,85.99991855991728,102.80806993123714,77.0322216262711,89.92752156509285,99.84242386710173,93.81251446795433,95.8312286423402
2009-07-01,81.5887602912098,81.5887602912098,91.62680628732802,92.90073694497556,87.04183762590395,88.49067678114172,97.87987580506619,98.93799845396175,76.81830971055008,74.85751134144488,86.92371079902128,87.63412589345819,95.42987653596846,71.9754301208811,85.99444829369692,87.83275023847534,90.27730381336956,89.67526507105151
2009-08-01,81.58876029120997,81.58876029120997,63.98592133456215,73.65522637049574,75.24258307014719,76.3431090437679,34.21342713864673,45.19170988129023,69.89813710986442,71.8579287238052,88.5279070934717,89.26833322699912,85.13507771115857,70.4310383089936,88.70379778199407,87.85745620833117,69.78663315617035,72.02608568827553
2009-09-01,85.95397944079184,85.95397944079184,102.73655617664807,102.87841146464726,99.76110976067523,102.313027992886,97.37467452421411,101.11291235703128,86.95355943367612,92.02176499772308,90.13210338792211,90.90254056054005,99.16655226282998,82.68130016576853,88.25900900762628,94.83466669667932,99.5778510472612,100.59677419803145
2009-10-01,85.95397944079191,85.95397944079191,96.91872212296167,101.4554789228652,92.11069671894191,91.92500036987077,99.3136055538501,91.03262595096787,78.51540075563305,78.75373651276074,92.30701640719903,92.93775634320079,96.46382213486329,83.60131758732612,89.98253533383819,91.45143777504076,95.81062916453867,93.87369909321835
2009-11-01,85.9539794407919,85.9539794407919,92.56351817738953,93.24660787913243,92.53172543850334,93.68182976750634,96.70381780091509,102.90586644431598,81.95831705654524,82.63569586247672,94.48192942647592,94.97297212586153,97.2927501594281,84.62362924181244,88.69745715998171,86.51853846596914,95.72487516524947,96.26206920478026
2009-12-01,75.10264160112864,75.10264160112864,98.40353383054428,105.02337012710268,95.06981896523075,100.74163947295789,80.56690972353701,117.6642338861139,90.08949303152757,89.40866580731577,96.65684244575282,97.00818790852226,89.71443967563648,79.95112832217444,88.48545068907231,95.93848748546712,94.59064434707096,103.09105922481278
2010-01-01,68.99174320988546,68.99174320988546,82.46540441798008,86.56390524104958,74.33291338590178,71.7871613266877,80.08267868632144,74.16909308738491,78.29928539951135,77.69073370230339,95.17911305357327,95.54552234689083,79.56907278107575,76.32921966655023,92.3500810191305,81.83154777776694,77.93404398549734,75.90699769662018
2010-02-01,68.99174320988546,68.99174320988546,92.54634390121724,91.36399411281927,82.57801744656349,82.84504130863166,93.70854160870117,87.47235840104055,89.17635659982248,91.32636432156808,93.7013836613937,94.08285678525942,87.50833238576658,85.50091862341056,94.13072373687041,87.795060544027,87.33446418574208,86.52231958334166
2010-03-01,99.29836918297423,99.29836918297423,113.37777658145153,110.75118646166248,105.24065506278004,106.08901306510614,109.47485578499958,104.16446956562427,115.04983149108322,119.0280405223806,92.22365426921417,92.620191223628,109.60522664593879,109.35239436582404,98.63646845371069,107.25083893975962,106.48900272304864,106.0159843258735
2010-04-01,99.29836918297426,99.29836918297426,97.57841868161323,98.13639393523168,92.69110175190305,91.24785360226426,100.99082851408208,96.27084697176151,91.00005812690374,88.854014800226,93.72336002862528,93.95575257377311,92.98643785412669,93.01510537177967,101.14551527569277,100.37982514791742,95.11757210278027,93.7478381756721
2010-05-01,99.2983691829742,99.2983691829742,93.62665220751228,92.36484738926137,92.08983186243067,91.14904458489669,105.034346015801,101.76599123667782,86.86312173720097,83.39892144975495,95.22306578803637,95.29131392391822,93.31874304059473,94.342685684191,101.67714623674442,100.65707553848519,95.32539653548649,94.27467332663767
2010-06-01,107.43463699304591,107.43463699304591,114.85687335372407,116.28529895188414,106.1782554689197,105.91761199812633,112.26252044212497,126.81904396245827,106.12927128007203,105.25394824655872,96.72277154744748,96.62687527406332,105.4545585289798,107.3003550785549,103.45632114556166,109.49015222391147,108.12765702142208,110.925394158844
2010-07-01,107.43463699304571,107.43463699304571,96.00472063403038,95.96208838930667,99.38715084783112,98.63127856761047,117.19941797432745,107.6247695363772,103.63212326002702,103.50217321079913,97.8856016283498,97.81358459768893,99.78726445203897,102.16514657477596,97.9431406828223,94.35893915832443,99.83948716248817,98.6625057526817
2010-08-01,107.43463699304576,107.43463699304576,71.26641167557558,77.40844044945612,95.14498407057535,95.50395680607635,49.68894191133165,55.044850301208555,95.67158218098417,94.59467123083473,99.0484317092521,99.00029392131452,95.88975669280119,96.08243469367467,100.55025933907784,101.16942386080825,84.21616553835399,85.65219915935323
2010-09-01,113.93916501738974,113.93916501738974,113.65764646817837,109.250598235045,110.93682890900341,111.9349853654861,112.93271363080206,109.43690788182398,115.96001572551289,120.76502023808568,100.21126179015438,100.18700324494014,110.83769020284372,111.48687390606979,100.82868389610084,107.80305921831976,111.91555899744002,111.91327191314379
2010-10-01,113.93916501738953,113.93916501738953,107.91652819217965,105.58251690162805,107.04651516611138,104.86414633585268,109.19690021953575,106.22853277289553,100.71657970334856,98.48027317245804,103.75494532449758,103.64664558241628,106.24344251698626,110.40037990974403,103.20438703759864,100.57530965309635,107.124568857981,105.74399390892079
2010-11-01,113.93916501738974,113.93916501738974,105.2264019593669,101.2120395964527,114.55497014483711,116.06550056387836,112.5303274517293,110.52923376639103,107.03200880456818,105.12196211270943,107.29862885884079,107.10628791989244,114.89178539479369,112.99536839140626,103.42674468607106,97.67270019002244,113.2664866718103,112.11722425137641
2010-12-01,100.00000000000004,100.00000000000004,111.47682332136701,115.1186620338649,119.81878800277742,123.96440692240058,96.89794949118684,120.47390088782822,110.46976569096545,111.9838769923215,110.84231239318396,110.56593025736856,103.90768950405393,101.02911400000882,102.65049797304073,111.01606774756108,112.71810653026651,117.9350654448146
2011-01-01,85.43526265894855,85.43526265894855,96.89475661504916,96.96065618546842,91.40024989507477,91.87918955343085,88.39698332586315,81.91104755808414,96.05498042500069,92.17433148799154,107.36613564442969,107.08608354565094,95.9868012399951,94.43173522654588,106.54265875464569,93.20828263294126,92.53123802393806,91.1778262143713
2011-02-01,85.43526265894855,85.43526265894855,103.2946832226151,99.92029879652219,100.8184072021063,103.39986255256738,104.09904975813299,98.76943595940904,107.44330947785623,107.5620966601195,103.8899588956754,103.60623683393334,102.50582354575498,97.97602153754379,108.9433674919574,96.89808663283652,101.18089690212142,100.90000509542952
2011-03-01,116.93703086330952,116.93703086330952,121.85999601348965,120.65654122852379,123.00102283756532,129.37480179180355,119.55834292697817,118.91410832743904,120.05495815536734,121.24384124825339,100.41378214692115,100.12639012221572,122.05356111360517,117.29279084810605,112.57701175459212,122.26125039992851,120.08153494091437,122.74277288525646
2011-04-01,114.7686856587794,114.7686856587794,104.14429739817689,102.31769726725229,103.21141309353857,106.5227457933094,107.93631699797099,101.6614408835245,96.8689549277033,90.98602235507612,102.6195543762267,102.2316222040861,98.21109560653885,95.10744976634848,110.97705675336091,108.28029796203501,102.96724485394904,102.91579679122594
2011-05-01,120.915170505564,120.915170505564,113.96487284919087,106.58418025886996,117.01920484851856,120.38189099302136,118.97605340735737,111.87520208144869,99.17032895688176,94.32703066795716,104.82532660553223,104.33685428595646,110.0171482833385,105.6077315471278,110.545717846488,111.2258751556461,114.93969655373743,114.62518910069964
2011-06-01,133.79413869797847,133.79413869797847,108.85394186957878,112.99933518155197,111.07689842169253,118.00547158735803,112.6507197726659,117.88336093201929,117.8614032385875,115.8957070765074,107.03109883483776,106.44208636782682,120.30798986671107,115.15990942690763,112.29690543260462,122.54860087325886,112.94706677756918,116.2065608208214
